Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
480,0,0,1.9681e-33,6.7328e-19,2.6758e-05,6.5387e-12,7.422e-26,4.1521e-32,6.7774e-10,3.8678e-06,9.3505e-11,8.1702e-06,0.0021888,0.0015183,3.5645e-08,2.8115e-05,0,0,0,0,1.1708e-32,1.5717e-29,0,0,0,0,0,0,9.0568e-19,8.1541e-09,7.809e-13,6.9586e-28,0,3.4463e-05,0.095881,0.0022129,2.2335e-13,8.6983e-18,2.1315e-10,3.369e-09,9.7325e-13,7.2114e-15,3.5894e-11,3.8714e-19,2.1787e-23,1.8488e-18,7.1776e-15,3.1945e-16,2.7235e-06,1.3035e-18,1.5408e-09,2.4907e-06,1.7502e-15,7.3572e-06,8.6587e-09,0,0,0.00060991,6.3255e-07,0,0,0,7.1792e-16,0.00013128,0,0,0,0.10143,1.3452e-13,0.99634
482,0,0,1.9626e-33,6.7354e-19,2.6771e-05,6.5414e-12,7.4103e-26,4.1456e-32,6.7511e-10,3.8645e-06,9.342e-11,8.1679e-06,0.0021849,0.0015183,3.5643e-08,2.8115e-05,0,0,0,0,1.1683e-32,1.571e-29,0,0,0,0,0,0,9.053e-19,8.1514e-09,7.806e-13,6.942e-28,0,3.4459e-05,0.095889,0.0022131,2.2311e-13,8.6886e-18,2.1276e-10,3.3681e-09,9.7277e-13,7.2095e-15,3.5886e-11,3.8677e-19,2.1765e-23,1.848e-18,7.1761e-15,3.194e-16,2.7236e-06,1.2933e-18,1.5408e-09,2.4862e-06,1.7487e-15,7.3403e-06,8.6517e-09,0,0,0.00060991,6.3264e-07,0,0,0,7.1776e-16,0.00013105,0,0,0,0.10143,1.3451e-13,0.99634
484,0,0,1.9643e-33,6.738e-19,2.6784e-05,6.5446e-12,7.4153e-26,4.1472e-32,6.7554e-10,3.8613e-06,9.3337e-11,8.1656e-06,0.0021847,0.0015182,3.5642e-08,2.8114e-05,0,0,0,0,1.1682e-32,1.5703e-29,0,0,0,0,0,0,9.0491e-19,8.1489e-09,7.803e-13,6.941e-28,0,3.4455e-05,0.095895,0.0022134,2.2292e-13,8.6789e-18,2.127e-10,3.3672e-09,9.7231e-13,7.2076e-15,3.5879e-11,3.8641e-19,2.1749e-23,1.8473e-18,7.1747e-15,3.1935e-16,2.7238e-06,1.2937e-18,1.5408e-09,2.4865e-06,1.7472e-15,7.3356e-06,8.6447e-09,0,0,0.0006099,6.327e-07,0,0,0,7.1759e-16,0.00013103,0,0,0,0.10144,1.3451e-13,0.99634
486,0,0,1.9636e-33,6.7405e-19,2.6796e-05,6.547e-12,7.4154e-26,4.1484e-32,6.7523e-10,3.8579e-06,9.3253e-11,8.1633e-06,0.0021846,0.0015181,3.564e-08,2.8114e-05,0,0,0,0,1.1671e-32,1.5696e-29,0,0,0,0,0,0,9.0453e-19,8.1461e-09,7.8001e-13,6.9356e-28,0,3.445e-05,0.0959,0.0022136,2.2264e-13,8.6694e-18,2.1262e-10,3.3664e-09,9.718e-13,7.2057e-15,3.5871e-11,3.8604e-19,2.1721e-23,1.8466e-18,7.1733e-15,3.193e-16,2.7239e-06,1.2916e-18,1.5408e-09,2.4867e-06,1.7457e-15,7.3296e-06,8.6379e-09,0,0,0.0006099,6.328e-07,0,0,0,7.1743e-16,0.000131,0,0,0,0.10144,1.345e-13,0.99634
488,0,0,1.9644e-33,6.743e-19,2.6809e-05,6.5497e-12,7.418e-26,4.1499e-32,6.7632e-10,3.8547e-06,9.3171e-11,8.161e-06,0.0021844,0.0015181,3.5638e-08,2.8115e-05,0,0,0,0,1.1666e-32,1.5689e-29,0,0,0,0,0,0,9.0416e-19,8.1436e-09,7.7972e-13,6.931e-28,0,3.4446e-05,0.095906,0.0022138,2.2241e-13,8.6599e-18,2.1257e-10,3.3655e-09,9.7133e-13,7.2039e-15,3.5864e-11,3.8568e-19,2.17e-23,1.8459e-18,7.1719e-15,3.1926e-16,2.7241e-06,1.2943e-18,1.5408e-09,2.4867e-06,1.7442e-15,7.3243e-06,8.6311e-09,0,0,0.00060991,6.3285e-07,0,0,0,7.1727e-16,0.00013098,0,0,0,0.10145,1.3449e-13,0.99634
490,0,0,1.9649e-33,6.7455e-19,2.6822e-05,6.5525e-12,7.4204e-26,4.1512e-32,6.7676e-10,3.8515e-06,9.3089e-11,8.1587e-06,0.0021842,0.001518,3.5637e-08,2.8114e-05,0,0,0,0,1.166e-32,1.5682e-29,0,0,0,0,0,0,9.0377e-19,8.1409e-09,7.7943e-13,6.9293e-28,0,3.4442e-05,0.095911,0.002214,2.2217e-13,8.6505e-18,2.1251e-10,3.3646e-09,9.7086e-13,7.202e-15,3.5856e-11,3.8532e-19,2.1678e-23,1.8453e-18,7.1705e-15,3.1921e-16,2.7242e-06,1.2952e-18,1.5408e-09,2.4873e-06,1.7428e-15,7.3189e-06,8.6243e-09,0,0,0.0006099,6.3296e-07,0,0,0,7.171e-16,0.00013096,0,0,0,0.10145,1.3449e-13,0.99634
492,0,0,1.9656e-33,6.748e-19,2.6834e-05,6.5552e-12,7.4229e-26,4.1526e-32,6.7714e-10,3.8482e-06,9.3007e-11,8.1564e-06,0.002184,0.0015179,3.5635e-08,2.8114e-05,0,0,0,0,1.1654e-32,1.5674e-29,0,0,0,0,0,0,9.034e-19,8.1383e-09,7.7914e-13,6.9263e-28,0,3.4437e-05,0.095916,0.0022142,2.2194e-13,8.6411e-18,2.1244e-10,3.3638e-09,9.7038e-13,7.2002e-15,3.5848e-11,3.8496e-19,2.1657e-23,1.8446e-18,7.1691e-15,3.1916e-16,2.7243e-06,1.295e-18,1.5408e-09,2.4876e-06,1.7413e-15,7.3137e-06,8.6176e-09,0,0,0.0006099,6.3304e-07,0,0,0,7.1694e-16,0.00013094,0,0,0,0.10146,1.3448e-13,0.99634
494,0,0,1.9583e-33,6.7505e-19,2.6847e-05,6.5579e-12,7.4072e-26,4.1438e-32,6.7367e-10,3.8451e-06,9.2926e-11,8.1542e-06,0.0021792,0.0015179,3.5633e-08,2.8114e-05,0,0,0,0,1.1625e-32,1.5667e-29,0,0,0,0,0,0,9.0302e-19,8.1357e-09,7.7885e-13,6.9061e-28,0,3.4433e-05,0.095926,0.0022145,2.2171e-13,8.6317e-18,2.1197e-10,3.3629e-09,9.6992e-13,7.1984e-15,3.5841e-11,3.8461e-19,2.1636e-23,1.8439e-18,7.1678e-15,3.1911e-16,2.7245e-06,1.282e-18,1.5408e-09,2.4817e-06,1.7399e-15,7.2939e-06,8.6109e-09,0,0,0.0006099,6.3312e-07,0,0,0,7.1678e-16,0.00013065,0,0,0,0.10146,1.3447e-13,0.99634
496,0,0,1.9666e-33,6.753e-19,2.6859e-05,6.5606e-12,7.4278e-26,4.1553e-32,6.7794e-10,3.8419e-06,9.2845e-11,8.1519e-06,0.0021837,0.0015178,3.5632e-08,2.8114e-05,0,0,0,0,1.1643e-32,1.566e-29,0,0,0,0,0,0,9.0265e-19,8.1331e-09,7.7856e-13,6.9199e-28,0,3.4429e-05,0.095927,0.0022147,2.2148e-13,8.6225e-18,2.1232e-10,3.3621e-09,9.6945e-13,7.1966e-15,3.5833e-11,3.8426e-19,2.1615e-23,1.8432e-18,7.1664e-15,3.1907e-16,2.7246e-06,1.2953e-18,1.5407e-09,2.4881e-06,1.7384e-15,7.3031e-06,8.6042e-09,0,0,0.0006099,6.3325e-07,0,0,0,7.1662e-16,0.00013089,0,0,0,0.10147,1.3447e-13,0.99634
498,0,0,1.9672e-33,6.7554e-19,2.6871e-05,6.5633e-12,7.4303e-26,4.1565e-32,6.7828e-10,3.8388e-06,9.2766e-11,8.1497e-06,0.0021835,0.0015177,3.563e-08,2.8114e-05,0,0,0,0,1.1635e-32,1.5654e-29,0,0,0,0,0,0,9.0229e-19,8.1306e-09,7.7828e-13,6.9169e-28,0,3.4425e-05,0.095932,0.0022149,2.2126e-13,8.6133e-18,2.1226e-10,3.3613e-09,9.6899e-13,7.1948e-15,3.5826e-11,3.8391e-19,2.1594e-23,1.8425e-18,7.1651e-15,3.1902e-16,2.7247e-06,1.2958e-18,1.5407e-09,2.4884e-06,1.737e-15,7.2973e-06,8.5976e-09,0,0,0.0006099,6.3328e-07,0,0,0,7.1646e-16,0.00013087,0,0,0,0.10147,1.3446e-13,0.99634
500,0,0,1.9678e-33,6.7579e-19,2.6884e-05,6.5659e-12,7.4327e-26,4.158e-32,6.7874e-10,3.8356e-06,9.2686e-11,8.1475e-06,0.0021833,0.0015176,3.5628e-08,2.8114e-05,0,0,0,0,1.1632e-32,1.5647e-29,0,0,0,0,0,0,9.0192e-19,8.1281e-09,7.78e-13,6.9138e-28,0,3.4421e-05,0.095937,0.0022151,2.2103e-13,8.6042e-18,2.122e-10,3.3604e-09,9.6853e-13,7.193e-15,3.5819e-11,3.8356e-19,2.1574e-23,1.8419e-18,7.1637e-15,3.1897e-16,2.7249e-06,1.2963e-18,1.5407e-09,2.4887e-06,1.7356e-15,7.2928e-06,8.5911e-09,0,0,0.0006099,6.3336e-07,0,0,0,7.1631e-16,0.00013085,0,0,0,0.10148,1.3445e-13,0.99634
502,0,0,1.9684e-33,6.7603e-19,2.6896e-05,6.5686e-12,7.4351e-26,4.1594e-32,6.7913e-10,3.8325e-06,9.2607e-11,8.1453e-06,0.0021831,0.0015176,3.5627e-08,2.8114e-05,0,0,0,0,1.1627e-32,1.564e-29,0,0,0,0,0,0,9.0155e-19,8.1255e-09,7.7771e-13,6.9108e-28,0,3.4416e-05,0.095943,0.0022153,2.2081e-13,8.5951e-18,2.1214e-10,3.3596e-09,9.6807e-13,7.1912e-15,3.5811e-11,3.8322e-19,2.1553e-23,1.8412e-18,7.1624e-15,3.1893e-16,2.725e-06,1.2966e-18,1.5407e-09,2.4889e-06,1.7342e-15,7.2877e-06,8.5846e-09,0,0,0.0006099,6.3344e-07,0,0,0,7.1615e-16,0.00013083,0,0,0,0.10148,1.3445e-13,0.99633
504,0,0,1.9689e-33,6.7627e-19,2.6908e-05,6.5712e-12,7.4375e-26,4.1607e-32,6.7952e-10,3.8295e-06,9.2529e-11,8.1432e-06,0.0021829,0.0015175,3.5625e-08,2.8114e-05,0,0,0,0,1.1621e-32,1.5633e-29,0,0,0,0,0,0,9.0119e-19,8.123e-09,7.7744e-13,6.9078e-28,0,3.4412e-05,0.095948,0.0022155,2.2059e-13,8.5861e-18,2.1208e-10,3.3588e-09,9.6762e-13,7.1894e-15,3.5804e-11,3.8287e-19,2.1533e-23,1.8405e-18,7.161e-15,3.1888e-16,2.7251e-06,1.2969e-18,1.5407e-09,2.4892e-06,1.7328e-15,7.2826e-06,8.5781e-09,0,0,0.0006099,6.3349e-07,0,0,0,7.1599e-16,0.00013081,0,0,0,0.10149,1.3444e-13,0.99633
506,0,0,1.9741e-33,6.7652e-19,2.692e-05,6.5738e-12,7.4507e-26,4.1681e-32,6.8223e-10,3.8264e-06,9.2451e-11,8.141e-06,0.0021855,0.0015174,3.5623e-08,2.8114e-05,0,0,0,0,1.163e-32,1.5627e-29,0,0,0,0,0,0,9.0083e-19,8.1205e-09,7.7716e-13,6.9148e-28,0,3.4408e-05,0.095951,0.0022157,2.2037e-13,8.5772e-18,2.1227e-10,3.358e-09,9.6717e-13,7.1877e-15,3.5797e-11,3.8253e-19,2.1512e-23,1.8399e-18,7.1597e-15,3.1884e-16,2.7252e-06,1.3052e-18,1.5407e-09,2.4931e-06,1.7314e-15,7.2861e-06,8.5717e-09,0,0,0.0006099,6.3359e-07,0,0,0,7.1584e-16,0.00013094,0,0,0,0.10149,1.3444e-13,0.99633
508,0,0,1.9795e-33,6.7675e-19,2.6932e-05,6.5764e-12,7.4644e-26,4.1758e-32,6.8506e-10,3.8234e-06,9.2374e-11,8.1388e-06,0.0021883,0.0015174,3.5622e-08,2.8114e-05,0,0,0,0,1.1639e-32,1.562e-29,0,0,0,0,0,0,9.0048e-19,8.1181e-09,7.7688e-13,6.9224e-28,0,3.4404e-05,0.095953,0.002216,2.2015e-13,8.5683e-18,2.1246e-10,3.3572e-09,9.6672e-13,7.1859e-15,3.5789e-11,3.8219e-19,2.1492e-23,1.8392e-18,7.1584e-15,3.1879e-16,2.7254e-06,1.314e-18,1.5407e-09,2.4971e-06,1.73e-15,7.29e-06,8.5653e-09,0,0,0.00060989,6.3367e-07,0,0,0,7.1569e-16,0.00013109,0,0,0,0.1015,1.3443e-13,0.99633
510,0,0,1.9706e-33,6.7699e-19,2.6944e-05,6.579e-12,7.4446e-26,4.1647e-32,6.8068e-10,3.8203e-06,9.2297e-11,8.1367e-06,0.0021824,0.0015173,3.562e-08,2.8114e-05,0,0,0,0,1.1605e-32,1.5613e-29,0,0,0,0,0,0,9.0012e-19,8.1156e-09,7.7661e-13,6.8988e-28,0,3.44e-05,0.095963,0.0022162,2.1993e-13,8.5595e-18,2.119e-10,3.3564e-09,9.6628e-13,7.1842e-15,3.5782e-11,3.8186e-19,2.1472e-23,1.8386e-18,7.1571e-15,3.1875e-16,2.7255e-06,1.2979e-18,1.5407e-09,2.49e-06,1.7287e-15,7.2675e-06,8.5589e-09,0,0,0.00060989,6.3375e-07,0,0,0,7.1553e-16,0.00013075,0,0,0,0.1015,1.3442e-13,0.99633
512,0,0,1.9712e-33,6.7723e-19,2.6956e-05,6.5816e-12,7.447e-26,4.166e-32,6.8111e-10,3.8173e-06,9.222e-11,8.1346e-06,0.0021823,0.0015172,3.5619e-08,2.8113e-05,0,0,0,0,1.16e-32,1.5607e-29,0,0,0,0,0,0,8.9976e-19,8.1131e-09,7.7633e-13,6.8988e-28,0,3.4396e-05,0.095968,0.0022164,2.1971e-13,8.5507e-18,2.1184e-10,3.3555e-09,9.6583e-13,7.1825e-15,3.5775e-11,3.8152e-19,2.1452e-23,1.8379e-18,7.1558e-15,3.187e-16,2.7256e-06,1.2983e-18,1.5407e-09,2.4902e-06,1.7273e-15,7.2682e-06,8.5526e-09,0,0,0.00060989,6.3381e-07,0,0,0,7.1538e-16,0.00013073,0,0,0,0.1015,1.3442e-13,0.99633
514,0,0,1.9717e-33,6.7747e-19,2.6968e-05,6.5842e-12,7.4493e-26,4.1673e-32,6.8133e-10,3.8143e-06,9.2144e-11,8.1325e-06,0.0021821,0.0015172,3.5617e-08,2.8113e-05,0,0,0,0,1.1594e-32,1.56e-29,0,0,0,0,0,0,8.9941e-19,8.1107e-09,7.7607e-13,6.8929e-28,0,3.4392e-05,0.095973,0.0022166,2.195e-13,8.542e-18,2.1178e-10,3.3548e-09,9.654e-13,7.1808e-15,3.5768e-11,3.812e-19,2.1433e-23,1.8373e-18,7.1545e-15,3.1866e-16,2.7258e-06,1.2985e-18,1.5407e-09,2.4906e-06,1.726e-15,7.258e-06,8.5463e-09,0,0,0.00060989,6.3388e-07,0,0,0,7.1523e-16,0.00013071,0,0,0,0.10151,1.3441e-13,0.99633
516,0,0,1.9723e-33,6.777e-19,2.698e-05,6.5867e-12,7.4517e-26,4.1686e-32,6.8184e-10,3.8114e-06,9.2069e-11,8.1303e-06,0.0021819,0.0015171,3.5616e-08,2.8113e-05,0,0,0,0,1.1589e-32,1.5594e-29,0,0,0,0,0,0,8.9907e-19,8.1083e-09,7.758e-13,6.8901e-28,0,3.4388e-05,0.095978,0.0022168,2.1929e-13,8.5334e-18,2.1173e-10,3.354e-09,9.6496e-13,7.179e-15,3.5761e-11,3.8086e-19,2.1413e-23,1.8367e-18,7.1532e-15,3.1861e-16,2.7259e-06,1.2988e-18,1.5407e-09,2.4908e-06,1.7246e-15,7.2528e-06,8.5401e-09,0,0,0.00060989,6.3397e-07,0,0,0,7.1508e-16,0.00013069,0,0,0,0.10151,1.3441e-13,0.99633
518,0,0,1.9728e-33,6.7794e-19,2.6991e-05,6.5893e-12,7.454e-26,4.1699e-32,6.8285e-10,3.8084e-06,9.1992e-11,8.1282e-06,0.0021817,0.0015171,3.5614e-08,2.8113e-05,0,0,0,0,1.1584e-32,1.5586e-29,0,0,0,0,0,0,8.9869e-19,8.1058e-09,7.7553e-13,6.8872e-28,0,3.4384e-05,0.095983,0.002217,2.1908e-13,8.5247e-18,2.1166e-10,3.3532e-09,9.6452e-13,7.1773e-15,3.5754e-11,3.8053e-19,2.1394e-23,1.836e-18,7.1519e-15,3.1857e-16,2.726e-06,1.2991e-18,1.5407e-09,2.491e-06,1.7233e-15,7.2477e-06,8.5338e-09,0,0,0.00060989,6.3405e-07,0,0,0,7.1493e-16,0.00013066,0,0,0,0.10152,1.344e-13,0.99633
520,0,0,1.9733e-33,6.7817e-19,2.7003e-05,6.5918e-12,7.4563e-26,4.1712e-32,6.8285e-10,3.8055e-06,9.1919e-11,8.1262e-06,0.0021816,0.001517,3.5612e-08,2.8113e-05,0,0,0,0,1.1579e-32,1.5581e-29,0,0,0,0,0,0,8.9837e-19,8.1035e-09,7.7526e-13,6.8843e-28,0,3.438e-05,0.095988,0.0022172,2.1886e-13,8.5162e-18,2.1161e-10,3.3524e-09,9.6409e-13,7.1756e-15,3.5747e-11,3.802e-19,2.1374e-23,1.8354e-18,7.1506e-15,3.1852e-16,2.7261e-06,1.2999e-18,1.5407e-09,2.4913e-06,1.722e-15,7.2431e-06,8.5278e-09,0,0,0.00060989,6.3412e-07,0,0,0,7.1478e-16,0.00013065,0,0,0,0.10152,1.3439e-13,0.99633
522,0,0,1.9739e-33,6.784e-19,2.7015e-05,6.5943e-12,7.4586e-26,4.1725e-32,6.8297e-10,3.8026e-06,9.1845e-11,8.1241e-06,0.0021814,0.0015169,3.5611e-08,2.8113e-05,0,0,0,0,1.1573e-32,1.5574e-29,0,0,0,0,0,0,8.9803e-19,8.1011e-09,7.7499e-13,6.8814e-28,0,3.4377e-05,0.095993,0.0022174,2.1865e-13,8.5077e-18,2.1155e-10,3.3516e-09,9.6366e-13,7.1739e-15,3.574e-11,3.7988e-19,2.1355e-23,1.8348e-18,7.1493e-15,3.1848e-16,2.7263e-06,1.2997e-18,1.5407e-09,2.4915e-06,1.7206e-15,7.2383e-06,8.5216e-09,0,0,0.00060989,6.342e-07,0,0,0,7.1463e-16,0.00013063,0,0,0,0.10153,1.3439e-13,0.99633
524,0,0,1.9744e-33,6.7863e-19,2.7026e-05,6.5968e-12,7.4609e-26,4.1737e-32,6.8336e-10,3.7997e-06,9.1771e-11,8.122e-06,0.0021813,0.0015169,3.5609e-08,2.8113e-05,0,0,0,0,1.1568e-32,1.5568e-29,0,0,0,0,0,0,8.9768e-19,8.0988e-09,7.7473e-13,6.8786e-28,0,3.4373e-05,0.095998,0.0022176,2.1845e-13,8.4992e-18,2.115e-10,3.3508e-09,9.6323e-13,7.1723e-15,3.5733e-11,3.7956e-19,2.1336e-23,1.8341e-18,7.148e-15,3.1844e-16,2.7264e-06,1.3001e-18,1.5407e-09,2.4918e-06,1.7193e-15,7.2336e-06,8.5155e-09,0,0,0.00060989,6.3426e-07,0,0,0,7.1449e-16,0.00013061,0,0,0,0.10153,1.3438e-13,0.99633
526,0,0,1.9749e-33,6.7886e-19,2.7038e-05,6.5993e-12,7.4631e-26,4.175e-32,6.8337e-10,3.7968e-06,9.1699e-11,8.12e-06,0.0021811,0.0015168,3.5608e-08,2.8113e-05,0,0,0,0,1.1563e-32,1.5561e-29,0,0,0,0,0,0,8.9735e-19,8.0964e-09,7.7447e-13,6.8758e-28,0,3.4369e-05,0.096003,0.0022178,2.1824e-13,8.4909e-18,2.1144e-10,3.3501e-09,9.6281e-13,7.1706e-15,3.5727e-11,3.7924e-19,2.1317e-23,1.8335e-18,7.1468e-15,3.1839e-16,2.7265e-06,1.3003e-18,1.5407e-09,2.492e-06,1.718e-15,7.2288e-06,8.5095e-09,0,0,0.00060989,6.3434e-07,0,0,0,7.1435e-16,0.00013059,0,0,0,0.10154,1.3438e-13,0.99633
528,0,0,1.9755e-33,6.7908e-19,2.7049e-05,6.6018e-12,7.4654e-26,4.1762e-32,6.8406e-10,3.794e-06,9.1626e-11,8.1179e-06,0.0021809,0.0015167,3.5606e-08,2.8113e-05,0,0,0,0,1.1558e-32,1.5555e-29,0,0,0,0,0,0,8.9701e-19,8.0941e-09,7.7421e-13,6.8729e-28,0,3.4365e-05,0.096008,0.002218,2.1803e-13,8.4826e-18,2.1139e-10,3.3493e-09,9.6238e-13,7.169e-15,3.572e-11,3.7892e-19,2.1298e-23,1.8329e-18,7.1455e-15,3.1835e-16,2.7266e-06,1.3005e-18,1.5407e-09,2.4923e-06,1.7167e-15,7.224e-06,8.5035e-09,0,0,0.00060989,6.3441e-07,0,0,0,7.142e-16,0.00013057,0,0,0,0.10154,1.3437e-13,0.99633
530,0,0,1.976e-33,6.7931e-19,2.7061e-05,6.6043e-12,7.4677e-26,4.1775e-32,6.8431e-10,3.7911e-06,9.1553e-11,8.1159e-06,0.0021808,0.0015167,3.5605e-08,2.8113e-05,0,0,0,0,1.1553e-32,1.5549e-29,0,0,0,0,0,0,8.9667e-19,8.0918e-09,7.7395e-13,6.8702e-28,0,3.4361e-05,0.096013,0.0022182,2.1783e-13,8.4743e-18,2.1133e-10,3.3485e-09,9.6196e-13,7.1673e-15,3.5713e-11,3.786e-19,2.1279e-23,1.8323e-18,7.1443e-15,3.1831e-16,2.7268e-06,1.3009e-18,1.5407e-09,2.4925e-06,1.7154e-15,7.2193e-06,8.4975e-09,0,0,0.00060989,6.3449e-07,0,0,0,7.1405e-16,0.00013055,0,0,0,0.10155,1.3436e-13,0.99633
532,0,0,1.9765e-33,6.7954e-19,2.7072e-05,6.6067e-12,7.4699e-26,4.1788e-32,6.8482e-10,3.7883e-06,9.1481e-11,8.1139e-06,0.0021806,0.0015166,3.5603e-08,2.8113e-05,0,0,0,0,1.1548e-32,1.5543e-29,0,0,0,0,0,0,8.9634e-19,8.0895e-09,7.7369e-13,6.8674e-28,0,3.4358e-05,0.096018,0.0022184,2.1763e-13,8.4661e-18,2.1128e-10,3.3478e-09,9.6154e-13,7.1657e-15,3.5706e-11,3.7829e-19,2.126e-23,1.8317e-18,7.1431e-15,3.1826e-16,2.7269e-06,1.3012e-18,1.5407e-09,2.4928e-06,1.7142e-15,7.2148e-06,8.4916e-09,0,0,0.00060988,6.3456e-07,0,0,0,7.1391e-16,0.00013053,0,0,0,0.10155,1.3436e-13,0.99633
534,0,0,1.977e-33,6.7976e-19,2.7083e-05,6.6091e-12,7.4721e-26,4.18e-32,6.8518e-10,3.7855e-06,9.141e-11,8.1119e-06,0.0021804,0.0015166,3.5602e-08,2.8113e-05,0,0,0,0,1.1543e-32,1.5536e-29,0,0,0,0,0,0,8.96e-19,8.0872e-09,7.7344e-13,6.8646e-28,0,3.4354e-05,0.096022,0.0022186,2.1743e-13,8.4579e-18,2.1122e-10,3.347e-09,9.6113e-13,7.164e-15,3.57e-11,3.7798e-19,2.1242e-23,1.8311e-18,7.1418e-15,3.1822e-16,2.727e-06,1.3015e-18,1.5407e-09,2.493e-06,1.7129e-15,7.2101e-06,8.4857e-09,0,0,0.00060988,6.3464e-07,0,0,0,7.1377e-16,0.00013051,0,0,0,0.10156,1.3435e-13,0.99633
536,0,0,1.9776e-33,6.7998e-19,2.7094e-05,6.6116e-12,7.4743e-26,4.1812e-32,6.8555e-10,3.7827e-06,9.1339e-11,8.1099e-06,0.0021803,0.0015165,3.56e-08,2.8113e-05,0,0,0,0,1.1538e-32,1.553e-29,0,0,0,0,0,0,8.9567e-19,8.0849e-09,7.7318e-13,6.8619e-28,0,3.435e-05,0.096027,0.0022188,2.1723e-13,8.4497e-18,2.1117e-10,3.3462e-09,9.6072e-13,7.1624e-15,3.5693e-11,3.7767e-19,2.1223e-23,1.8305e-18,7.1406e-15,3.1818e-16,2.7271e-06,1.3018e-18,1.5407e-09,2.4933e-06,1.7116e-15,7.2054e-06,8.4798e-09,0,0,0.00060988,6.347e-07,0,0,0,7.1363e-16,0.00013049,0,0,0,0.10156,1.3435e-13,0.99633
538,0,0,1.9781e-33,6.8021e-19,2.7106e-05,6.614e-12,7.4765e-26,4.1824e-32,6.8583e-10,3.7799e-06,9.1268e-11,8.1079e-06,0.0021801,0.0015164,3.5599e-08,2.8113e-05,0,0,0,0,1.1533e-32,1.5524e-29,0,0,0,0,0,0,8.9534e-19,8.0826e-09,7.7293e-13,6.8591e-28,0,3.4346e-05,0.096032,0.002219,2.1703e-13,8.4417e-18,2.1111e-10,3.3455e-09,9.6031e-13,7.1608e-15,3.5686e-11,3.7736e-19,2.1205e-23,1.8299e-18,7.1394e-15,3.1814e-16,2.7273e-06,1.3019e-18,1.5407e-09,2.4936e-06,1.7104e-15,7.2011e-06,8.474e-09,0,0,0.00060988,6.3479e-07,0,0,0,7.1348e-16,0.00013048,0,0,0,0.10156,1.3434e-13,0.99633
540,0,0,1.9786e-33,6.8043e-19,2.7117e-05,6.6164e-12,7.4787e-26,4.1837e-32,6.8626e-10,3.7772e-06,9.1198e-11,8.106e-06,0.0021799,0.0015164,3.5597e-08,2.8113e-05,0,0,0,0,1.1528e-32,1.5518e-29,0,0,0,0,0,0,8.9502e-19,8.0804e-09,7.7268e-13,6.8564e-28,0,3.4343e-05,0.096037,0.0022192,2.1683e-13,8.4336e-18,2.1106e-10,3.3448e-09,9.599e-13,7.1592e-15,3.568e-11,3.7705e-19,2.1187e-23,1.8293e-18,7.1381e-15,3.181e-16,2.7274e-06,1.3024e-18,1.5407e-09,2.4938e-06,1.7091e-15,7.1963e-06,8.4682e-09,0,0,0.00060988,6.3485e-07,0,0,0,7.1334e-16,0.00013045,0,0,0,0.10157,1.3434e-13,0.99633
542,0,0,1.9791e-33,6.8065e-19,2.7128e-05,6.6188e-12,7.4809e-26,4.1849e-32,6.8663e-10,3.7744e-06,9.1128e-11,8.104e-06,0.0021798,0.0015163,3.5596e-08,2.8113e-05,0,0,0,0,1.1523e-32,1.5512e-29,0,0,0,0,0,0,8.9469e-19,8.0781e-09,7.7242e-13,6.8537e-28,0,3.4339e-05,0.096041,0.0022194,2.1663e-13,8.4257e-18,2.11e-10,3.344e-09,9.5949e-13,7.1576e-15,3.5673e-11,3.7675e-19,2.1169e-23,1.8287e-18,7.1369e-15,3.1806e-16,2.7275e-06,1.3045e-18,1.5407e-09,2.494e-06,1.7079e-15,7.1918e-06,8.4624e-09,0,0,0.00060988,6.3492e-07,0,0,0,7.132e-16,0.00013043,0,0,0,0.10157,1.3433e-13,0.99633
