Time(d),H2O@,C3AFS0.84H4.32,C3FS0.84H4.32,CSHQ-JenD,CSHQ-JenH,CSHQ-TobD,CSHQ-TobH,KSiOH,NaSiOH,ettringite05,Fe-ettringite05,monosulphate1205,Fe-monosulph05,straetlingite,straetlingite7,ettringite,ettringite30,C4AH13,monosulphate12,tricarboalu03,ettringite03_ss,Mg3AlC0.5OH,Mg3FeC0.5OH,M075SH,M15SH,AlOHam,AlOHmic,Gbs,Kln,Gr,C12A7,C2S,C3A,C3S,C4AF,CA,CA2,C2AH7.5,C3AH6,C4AH11,C4AH13-1,C4AH19,CAH10,monosulphate10.5,monosulphate12-1,monosulphate14,monosulphate16,monosulphate9,chabazite,zeoliteP_Ca,straetlingite5.5,monocarbonate9,hemicarbonat10.5,hemicarbonate,hemicarbonate9,monocarbonate,ettringite13,ettringite9,Arg,Cal,C3FH6,C4FH13,C3FS0.84H4.32-1,C3FS1.34H3.32,Fe-hemicarbonate,Femonocarbonate,Dis-Dol,Ord-Dol,Lim,Portlandite,Anh,Gp,hemihydrate,thaumasite,Fe,FeCO3(pr),Sd,Hem,Mag,Fe(OH)3(am),FeOOHmic,Gt,Py,Tro,Melanterite,K2SO4,syngenite,K2O,hydrotalcite,Mgs,Brc,Na2SO4,natrolite,zeoliteX,zeoliteY,Na2O,Sulfur,Qtz,Amor-Sl
210,19.663,10.538,0.82644,30.545,20.629,16.258,0.73044,0.47345,1.4245e-07,0,0,0,0,0,0,10.217,2.4986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4367,0.32436,2.4618,0.98819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.777,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5399,0,0,0,0,0,0,0,0,0,0
212,19.659,10.546,0.82504,30.552,20.633,16.262,0.7306,0.47363,1.4245e-07,0,0,0,0,0,0,10.218,2.4988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4286,0.323,2.4519,0.98478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.783,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5404,0,0,0,0,0,0,0,0,0,0
214,19.656,10.555,0.82366,30.558,20.638,16.266,0.73076,0.47381,1.4245e-07,0,0,0,0,0,0,10.218,2.499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4207,0.32165,2.442,0.98142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.79,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.541,0,0,0,0,0,0,0,0,0,0
216,19.652,10.563,0.8223,30.565,20.642,16.269,0.73092,0.47398,1.4245e-07,0,0,0,0,0,0,10.219,2.4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4128,0.32032,2.4323,0.97809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.797,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5416,0,0,0,0,0,0,0,0,0,0
218,19.649,10.572,0.82095,30.572,20.647,16.273,0.73108,0.47415,1.4245e-07,0,0,0,0,0,0,10.22,2.4993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.405,0.31901,2.4228,0.97481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.803,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5421,0,0,0,0,0,0,0,0,0,0
220,19.645,10.58,0.81963,30.578,20.651,16.276,0.73123,0.47432,1.4245e-07,0,0,0,0,0,0,10.22,2.4995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3973,0.31772,2.4133,0.97157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.809,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5427,0,0,0,0,0,0,0,0,0,0
222,19.642,10.588,0.81832,30.585,20.656,16.28,0.73139,0.47449,1.4245e-07,0,0,0,0,0,0,10.221,2.4996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3898,0.31644,2.404,0.96837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.815,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5432,0,0,0,0,0,0,0,0,0,0
224,19.639,10.596,0.81703,30.591,20.66,16.283,0.73154,0.47465,1.4245e-07,0,0,0,0,0,0,10.222,2.4998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3822,0.31518,2.3948,0.9652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.822,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5437,0,0,0,0,0,0,0,0,0,0
226,19.635,10.604,0.81576,30.597,20.664,16.286,0.73169,0.47481,1.4245e-07,0,0,0,0,0,0,10.222,2.4999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3748,0.31394,2.3857,0.96208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.828,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5443,0,0,0,0,0,0,0,0,0,0
228,19.632,10.612,0.81451,30.604,20.668,16.29,0.73184,0.47498,1.4245e-07,0,0,0,0,0,0,10.223,2.5001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3675,0.31271,2.3767,0.95899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.834,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5448,0,0,0,0,0,0,0,0,0,0
230,19.629,10.619,0.81327,30.61,20.672,16.293,0.73198,0.47514,1.4245e-07,0,0,0,0,0,0,10.224,2.5002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3602,0.31149,2.3679,0.95594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.84,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5453,0,0,0,0,0,0,0,0,0,0
232,19.626,10.627,0.81204,30.616,20.676,16.296,0.73213,0.47529,1.4245e-07,0,0,0,0,0,0,10.224,2.5004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.353,0.31029,2.3591,0.95293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.845,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5458,0,0,0,0,0,0,0,0,0,0
234,19.622,10.634,0.81083,30.622,20.681,16.3,0.73227,0.47545,1.4245e-07,0,0,0,0,0,0,10.225,2.5005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3459,0.30911,2.3505,0.94994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.851,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5463,0,0,0,0,0,0,0,0,0,0
236,19.619,10.642,0.80964,30.628,20.685,16.303,0.73241,0.4756,1.4245e-07,0,0,0,0,0,0,10.225,2.5007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3389,0.30794,2.3419,0.947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.857,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5468,0,0,0,0,0,0,0,0,0,0
238,19.616,10.649,0.80846,30.634,20.688,16.306,0.73255,0.47576,1.4245e-07,0,0,0,0,0,0,10.226,2.5008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3319,0.30679,2.3335,0.94409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.863,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5473,0,0,0,0,0,0,0,0,0,0
240,19.613,10.656,0.8073,30.64,20.692,16.309,0.73269,0.47591,1.4245e-07,0,0,0,0,0,0,10.227,2.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.325,0.30564,2.3251,0.94121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.868,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5478,0,0,0,0,0,0,0,0,0,0
242,19.61,10.664,0.80615,30.645,20.696,16.312,0.73283,0.47606,1.4245e-07,0,0,0,0,0,0,10.227,2.5011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3182,0.30452,2.3169,0.93836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.874,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5483,0,0,0,0,0,0,0,0,0,0
244,19.607,10.671,0.80501,30.651,20.7,16.315,0.73296,0.47621,1.4245e-07,0,0,0,0,0,0,10.228,2.5013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3114,0.3034,2.3087,0.93554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.027,0,0,0,0,0,0,0,0,0,0,0,0,0,31.879,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5487,0,0,0,0,0,0,0,0,0,0
246,19.604,10.678,0.80389,30.657,20.704,16.318,0.7331,0.47635,1.4245e-07,0,0,0,0,0,0,10.228,2.5014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3047,0.3023,2.3007,0.93276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.885,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5492,0,0,0,0,0,0,0,0,0,0
248,19.601,10.685,0.80278,30.662,20.708,16.321,0.73323,0.47651,1.4245e-07,0,0,0,0,0,0,10.229,2.5015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2981,0.30121,2.2927,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.89,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5497,0,0,0,0,0,0,0,0,0,0
250,19.598,10.691,0.80169,30.668,20.711,16.324,0.73336,0.47664,1.4245e-07,0,0,0,0,0,0,10.229,2.5017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2916,0.30013,2.2848,0.92728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.895,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5501,0,0,0,0,0,0,0,0,0,0
252,19.596,10.698,0.80061,30.673,20.715,16.327,0.73349,0.47678,1.4245e-07,0,0,0,0,0,0,10.23,2.5018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2851,0.29907,2.2771,0.92458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.901,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5506,0,0,0,0,0,0,0,0,0,0
254,19.593,10.705,0.79954,30.679,20.719,16.33,0.73362,0.47692,1.4245e-07,0,0,0,0,0,0,10.23,2.5019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2787,0.29802,2.2694,0.92192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.906,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.551,0,0,0,0,0,0,0,0,0,0
256,19.59,10.711,0.79848,30.684,20.722,16.333,0.73374,0.47706,1.4245e-07,0,0,0,0,0,0,10.231,2.5021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2723,0.29698,2.2618,0.91928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.911,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5515,0,0,0,0,0,0,0,0,0,0
258,19.587,10.718,0.79744,30.689,20.726,16.335,0.73387,0.4772,1.4245e-07,0,0,0,0,0,0,10.231,2.5022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.266,0.29595,2.2542,0.91667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.916,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5519,0,0,0,0,0,0,0,0,0,0
260,19.584,10.724,0.7964,30.695,20.729,16.338,0.734,0.47734,1.4245e-07,0,0,0,0,0,0,10.232,2.5023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2598,0.29493,2.2468,0.91409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.921,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5524,0,0,0,0,0,0,0,0,0,0
262,19.582,10.731,0.79538,30.7,20.733,16.341,0.73412,0.47747,1.4245e-07,0,0,0,0,0,0,10.233,2.5025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2536,0.29392,2.2394,0.91153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.926,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5528,0,0,0,0,0,0,0,0,0,0
264,19.579,10.737,0.79437,30.705,20.736,16.344,0.73424,0.47761,1.4245e-07,0,0,0,0,0,0,10.233,2.5026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2475,0.29293,2.2321,0.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.931,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5532,0,0,0,0,0,0,0,0,0,0
266,19.576,10.744,0.79337,30.71,20.74,16.346,0.73436,0.47774,1.4245e-07,0,0,0,0,0,0,10.234,2.5027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2414,0.29194,2.2249,0.9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.936,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5536,0,0,0,0,0,0,0,0,0,0
268,19.574,10.75,0.79239,30.715,20.743,16.349,0.73448,0.47787,1.4245e-07,0,0,0,0,0,0,10.234,2.5028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2354,0.29097,2.2178,0.90402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.94,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5541,0,0,0,0,0,0,0,0,0,0
270,19.571,10.756,0.79141,30.72,20.746,16.352,0.7346,0.478,1.4245e-07,0,0,0,0,0,0,10.235,2.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2294,0.29001,2.2107,0.90157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.945,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5545,0,0,0,0,0,0,0,0,0,0
272,19.568,10.762,0.79045,30.725,20.75,16.354,0.73472,0.47813,1.4245e-07,0,0,0,0,0,0,10.235,2.5031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2235,0.28905,2.2038,0.89914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.95,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5549,0,0,0,0,0,0,0,0,0,0
274,19.566,10.768,0.78949,30.73,20.753,16.357,0.73483,0.47826,1.4245e-07,0,0,0,0,0,0,10.235,2.5032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2177,0.28811,2.1969,0.89673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.955,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5553,0,0,0,0,0,0,0,0,0,0
276,19.563,10.774,0.78855,30.735,20.756,16.359,0.73495,0.47838,1.4245e-07,0,0,0,0,0,0,10.236,2.5033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2119,0.28718,2.19,0.89435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.959,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5557,0,0,0,0,0,0,0,0,0,0
278,19.561,10.78,0.78761,30.739,20.759,16.362,0.73506,0.47851,1.4245e-07,0,0,0,0,0,0,10.236,2.5034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2062,0.28625,2.1832,0.89199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.964,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5561,0,0,0,0,0,0,0,0,0,0
280,19.558,10.786,0.78669,30.744,20.763,16.365,0.73518,0.47863,1.4245e-07,0,0,0,0,0,0,10.237,2.5036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2005,0.28534,2.1765,0.88966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.968,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5565,0,0,0,0,0,0,0,0,0,0
282,19.556,10.791,0.78577,30.749,20.766,16.367,0.73529,0.47876,1.4245e-07,0,0,0,0,0,0,10.237,2.5037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1948,0.28443,2.1699,0.88734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.973,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5569,0,0,0,0,0,0,0,0,0,0
284,19.553,10.797,0.78487,30.754,20.769,16.37,0.7354,0.47888,1.4245e-07,0,0,0,0,0,0,10.238,2.5038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1892,0.28354,2.1634,0.88505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.977,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5572,0,0,0,0,0,0,0,0,0,0
286,19.551,10.803,0.78397,30.758,20.772,16.372,0.73551,0.479,1.4245e-07,0,0,0,0,0,0,10.238,2.5039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1837,0.28265,2.1569,0.88278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.982,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5576,0,0,0,0,0,0,0,0,0,0
288,19.549,10.808,0.78308,30.763,20.775,16.374,0.73562,0.47912,1.4245e-07,0,0,0,0,0,0,10.239,2.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1782,0.28177,2.1504,0.88054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.986,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.558,0,0,0,0,0,0,0,0,0,0
290,19.546,10.814,0.78221,30.767,20.778,16.377,0.73572,0.47924,1.4245e-07,0,0,0,0,0,0,10.239,2.5041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1727,0.2809,2.144,0.87831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.99,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5584,0,0,0,0,0,0,0,0,0,0
292,19.544,10.82,0.78134,30.772,20.781,16.379,0.73583,0.47935,1.4245e-07,0,0,0,0,0,0,10.24,2.5042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1673,0.28004,2.1377,0.8761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.994,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5587,0,0,0,0,0,0,0,0,0,0
294,19.542,10.825,0.78048,30.776,20.784,16.382,0.73594,0.47947,1.4245e-07,0,0,0,0,0,0,10.24,2.5044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.162,0.27919,2.1315,0.87392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,31.999,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5591,0,0,0,0,0,0,0,0,0,0
296,19.539,10.83,0.77963,30.781,20.787,16.384,0.73604,0.47959,1.4245e-07,0,0,0,0,0,0,10.241,2.5045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1567,0.27834,2.1253,0.87175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.003,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5595,0,0,0,0,0,0,0,0,0,0
298,19.537,10.836,0.77878,30.785,20.79,16.386,0.73615,0.4797,1.4245e-07,0,0,0,0,0,0,10.241,2.5046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1514,0.27751,2.1192,0.86961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.007,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5598,0,0,0,0,0,0,0,0,0,0
300,19.535,10.841,0.77795,30.789,20.793,16.389,0.73625,0.47982,1.4245e-07,0,0,0,0,0,0,10.241,2.5047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1462,0.27668,2.1131,0.86748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.011,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5602,0,0,0,0,0,0,0,0,0,0
302,19.532,10.846,0.77712,30.794,20.796,16.391,0.73635,0.47993,1.4245e-07,0,0,0,0,0,0,10.242,2.5048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.141,0.27586,2.1071,0.86538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.015,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5605,0,0,0,0,0,0,0,0,0,0
304,19.53,10.851,0.77631,30.798,20.799,16.393,0.73645,0.48004,1.4245e-07,0,0,0,0,0,0,10.242,2.5049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1359,0.27505,2.1011,0.86329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.019,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5609,0,0,0,0,0,0,0,0,0,0
306,19.528,10.857,0.7755,30.802,20.801,16.395,0.73655,0.48015,1.4245e-07,0,0,0,0,0,0,10.243,2.505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1308,0.27424,2.0952,0.86122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.023,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5612,0,0,0,0,0,0,0,0,0,0
308,19.526,10.862,0.77469,30.806,20.804,16.398,0.73665,0.48026,1.4245e-07,0,0,0,0,0,0,10.243,2.5051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1257,0.27344,2.0894,0.85917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.027,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5616,0,0,0,0,0,0,0,0,0,0
310,19.524,10.867,0.7739,30.81,20.807,16.4,0.73675,0.48037,1.4245e-07,0,0,0,0,0,0,10.243,2.5052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1207,0.27265,2.0836,0.85713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.031,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5619,0,0,0,0,0,0,0,0,0,0
312,19.521,10.872,0.77311,30.815,20.81,16.402,0.73685,0.48048,1.4245e-07,0,0,0,0,0,0,10.244,2.5053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1157,0.27187,2.0778,0.85512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0271,0,0,0,0,0,0,0,0,0,0,0,0,0,32.035,0,0,0,0,0,0,0,0,0,0,0,8.8852e-16,0,0,0,0,0,0,2.5623,0,0,0,0,0,0,0,0,0,0
